qid,variety,condition,model,family,question,gold_answer,answer,pivot_question,model_id,temperature,resolved_model_id,pivot_model_id,timestamp,error,layer1_coverage,layer1_decision,degeneration_reasons
wahm_051,msa,direct,jais,arabic_centric,ما هي العصور الوسطى؟,التسمية التي تُطلق على الفترة الزمنية في التاريخ الأوروبي التي امتّدت من القرن الخامس حتّى القرن الخامس عشر الميلادي,هي فترة من التاريخ الأوروبي، استمرت من القرن الخامس إلى القرن الخامس عشر,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:44+00:00,,0.375,defer,
wahm_052,msa,direct,jais,arabic_centric,ما هو عظم الإسك؟,الجزء الأسفل والخلفي لعظم الورك,هو عظم يقع في الجزء الخلفي من الحوض، وهو جزء من عظم الورك,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:44+00:00,,0.800,defer,
wahm_053,msa,direct,jais,arabic_centric,ما هو عدد آيات سورة المائدة ؟,120,الجواب تمانين آية,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:44+00:00,,0.000,hallucinated,
wahm_054,msa,direct,jais,arabic_centric,ما هو العثث؟,"مجموعة كبيرة من الحشرات القريبة من الفراشات, مجموعة كبيرة من الحشرات القريبة من الفراشات، وهي من أكثر الكائنات الحية شيوعا في العالم، حيث تتواجد في مختلف الأقاليم والمناخات",هي رتبة من الحشرات تنتمي إلى رتبة حرشفيات الأجنحة,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:44+00:00,,0.333,defer,
wahm_055,msa,direct,jais,arabic_centric,أين تقع مدينة أوديسا؟,"جمهورية أوكرانيا, أوكرانيا",تقع على ساحل البحر الأسود جنوب أوكرانيا,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:44+00:00,,1.000,clean,
wahm_056,msa,direct,jais,arabic_centric,متى تم إنتاج الفلم العربي (صح النوم)؟,1975,عام 1976,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:44+00:00,,0.000,hallucinated,
wahm_057,msa,direct,jais,arabic_centric,متى تم عرض اول موسم من مسلسل امريكا قوت تالنت؟,يونيو من عام 2006,24 يونيو 2006,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:44+00:00,,0.500,defer,
wahm_058,msa,direct,jais,arabic_centric,من هو الملاكم الملقب ببراون بومبر؟,جوزيف لويس بارو,"الملاكم الملقب بـ ""براون بومبر"" هو **تيرينس ""تيري"" بيرتون** (Terence ""Terry"" Burton).

**معلومات إضافية:**

*   **اللقب:** ""براون بومبر"" (Brown Bomber) يشير إلى أسلوبه القتالي الذي يعتمد على القوة الضاربة والهجمات القوية.
*   **الوزن:** كان ملاكمًا محترفًا في فئة الوزن الثقيل (Heavyweight).
*   **المسيرة:** اشتهر في الثمانينات والتسعينات من القرن الماضي.
*   **أبرز النزالات:** من أبرز نزالاته كانت ضد الملاكم الأسطوري **مايك تايسون** في عام 1986، حيث خسر بيرتون المباراة.

**ملاحظة:** قد يكون هناك بعض الالتباس في الاسم، حيث أن ""براون بومبر"" هو لقب شائع، وقد يكون الملاكم الذي تشير إليه هو ""براون بومبر"" الذي اشتهر في فئة الوزن الخفيف الثقيل (Light Heavyweight)، وهو **تيرينس ""تيري"" بيرتون** (Terence ""Terry"" Burton).",,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:47+00:00,,0.000,hallucinated,
wahm_059,msa,direct,jais,arabic_centric,أين تقع  ولاية ساكسونيا؟,ولاية ألمانية,تقع في شرق ألمانيا,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:47+00:00,,0.000,hallucinated,
wahm_060,msa,direct,jais,arabic_centric,متى تاسست جامعة أم القرى؟,1401 هـ,عام 1981م,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:47+00:00,,0.000,hallucinated,
wahm_061,msa,direct,jais,arabic_centric,ما هي دوامة نفايات شمال المحيط الهادئ؟,"منطقة قمامة بحرية تقع في منتصف المحيط الهادي الشمالي، وتمتد إلى منطقة غير محددة الحدود بشكل دقيق، وذلك لاختلاف تركيز البلاستيك والنفايات على حسب المنطقة, منطقة قمامة بحرية تقع في منتصف المحيط الهادي الشمالي",هي دوامة نفايات بحرية تقع في شمال المحيط الهادئ،,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:47+00:00,,0.444,defer,
wahm_062,msa,direct,jais,arabic_centric,ما هي علامة إعراب المفعول به في اللغة العربية؟,"الفتحة الظاهرة، أو المقدرة، أو الياء إن كان مثنى أو جمع مذكر سالم، أو الكسرة (نيابة عن الفتحة) إن كان جمع مؤنث سالم، أو الألف إن كان من الأسماء الخمسة, منصوب",علامة نصب المفعول به هي الفتحة الظاهرة على آخره في الغالب، مثل: 'قرأتُ الكتابَ'. في بعض الحالات تكون علامة النصب مختلفة مثل الياء في المثنى وجمع المذكر السالم، أو الكسرة في جمع المؤنث السالم، أو حذف النون في الأفعال الخمسة.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:48+00:00,,1.000,clean,
wahm_063,msa,direct,jais,arabic_centric,ما هي عاصمة موزمبيق؟,مابوتو,مابوتو,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:48+00:00,,1.000,clean,
wahm_064,msa,direct,jais,arabic_centric,من أوراق أي نبات يستخلص الكوكايين؟,الكوكا,"الكوكايين يستخلص من أوراق نبات **الكرز المر** (الاسم العلمي: *Cortea calis*).

تحديدًا، يستخرج الكوكايين من **ثمار الكرز المر**، وليس الأوراق مباشرة. يتم استخلاص المادة الفعالة (الكوكايين) من هذه الثمار.",,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:48+00:00,,0.000,hallucinated,
wahm_065,msa,direct,jais,arabic_centric,متى اعتزل لاعب كرة القدم دييغو فورلان اللعب دولياً؟,مارس 2015,اعتزل دييغو فورلان اللعب دولياً في عام 2015.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:48+00:00,,0.500,defer,
wahm_066,msa,direct,jais,arabic_centric,من هي الملكة هيلانة؟,والدة الإمبراطور الروماني قسطنطين الكبير,ملكة مملكة بريطانيا العظمى وأيرلندا,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:49+00:00,,0.000,hallucinated,
wahm_067,msa,direct,jais,arabic_centric,متى توفي هتلر؟,30 أبريل 1945,توفي أدولف هتلر في 30 أبريل 1945.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:49+00:00,,1.000,clean,
wahm_068,msa,direct,jais,arabic_centric,كم يبلغ التعداد السكاني للفلبين؟,92 مليون,يُقدّر تعداد سكان الفلبين لعام بنحو نسمة، وذلك بنسبة من إجمالي عد سكان العالم,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:49+00:00,,0.000,hallucinated,
wahm_069,msa,direct,jais,arabic_centric,ما هي الغواصة القزمية ؟,نوع من الغواصات يكون حجم إزاحتها أقل من 150 طن,هي غواصة صغيرة الحجم، تستخدم في عمليات الاستطلاع أو الحرب,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:49+00:00,,0.000,hallucinated,
wahm_070,msa,direct,jais,arabic_centric,في أي عام كان البث العلني الأول بالألوان؟,1951,1963,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:49+00:00,,0.000,hallucinated,
wahm_071,msa,direct,jais,arabic_centric,من هو تشارلز فرانسيس ريشتر؟,عالم زلازل وفيزيائي أمريكي,هو عالم رياضيات أمريكي، اشتهر بعمله في نظرية الأعداد التحليلية، وخاصة في نظرية الأعداد الأولية.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:49+00:00,,0.500,defer,
wahm_072,msa,direct,jais,arabic_centric,ما هي عاصمة جورجيا؟,تبليسي,تبليسي,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:49+00:00,,1.000,clean,
wahm_073,msa,direct,jais,arabic_centric,أين ينبع نهر ليمبوبو؟,جنوب وسط أفريقيا,في جنوب أفريقيا,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:50+00:00,,0.667,defer,
wahm_074,msa,direct,jais,arabic_centric,من كان قائد ثورة الشواف على نظام عبد الكريم قاسم في 8 آذار من عام 1959؟,"العقيد عبد الوهاب الشواف, عبد الوهاب الشواف",قائد ثورة الشواف على نظام عبد الكريم قاسم في 8 آذار من عام 1959,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:50+00:00,,0.667,defer,
wahm_075,msa,direct,jais,arabic_centric,ماهى عاصمة أيرلندا الشمالية ؟,بلفاست,بلفاست,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:50+00:00,,1.000,clean,
wahm_076,msa,direct,jais,arabic_centric,من صاحب رواية العمى؟,جوزيه ساراماجو,جوزيه ساراماغو,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:50+00:00,,0.500,defer,
wahm_077,msa,direct,jais,arabic_centric,أين تقع منطقة الباحة؟,"الجزء الغربي من شبه الجزيرة العربية، على سلسلة جبال الحجاز, الجزء الغربي من شبه الجزيرة العربية",تقع منطقة الباحة في الجنوب الغربي من المملكة العربية السعودية، وتحدها من الشمال والغرب منطقة مكة المكرمة، ومن الجنوب والشرق منطقة عسير.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:50+00:00,,0.500,defer,
wahm_078,msa,direct,jais,arabic_centric,ماهو عدد مستخدمي خدمة الفيس بوك في الولايات المتحدة ؟,36 مليون,حسب آخر الاحصائيات التي تم نشرها في شهر سبتمبر من عام فان عد مستخدمي منصة فيسبوك في الولايات المتحدة الامريكية تجاوز حاجز ال مليون مستخدم نشط شهريا هذا الرقم تم نشره من قبل شركة تحليلات الويب والتي تعتبر من الشركات الرصينة في هذا المجال والتي تعتمد عليها كبرى الشركات في العالم من اجل تحليل البيانات الخاصة بمواقع التواصل الاجتماعي المختلفة فيسبوك يعتبر من المنصات التي لا يستهان بها في الولايات المتحدة الامريكية وان عد المستخدمين النشطين شهريا في تزايد مستمر رغم وجود منصات منافسة مثل تويتر وانستقرام وغيرها من المنصات التي تحاول كسب ود المستخدمين في الولايات المتحدة الامريكية وغيرها من البلدان العالمية هذا الرقم الكبير الذي تجاوز حاجز المليار مستخدم نشط شهريا يجعل من فيسبوك المنصة الاولى عالميا من حيث عد المستخدمين النشطين شهريا وهذا الرقم لا يشمل عد الحسابات التي تم انشاؤها والتي قد لا تكون نشطة او قد تم اغلاقها لاسباب مختلفة,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:52+00:00,,0.500,defer,
wahm_079,msa,direct,jais,arabic_centric,متى بدأت عملية الغزو السوفيتي لبولندا؟,17 سبتمبر 1939,في 17 سبتمبر 1939,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:52+00:00,,1.000,clean,
wahm_080,msa,direct,jais,arabic_centric,أين تقع مدينة خاركيف؟,أوكرانيا,تقع في شمال شرق أوكرانيا,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:52+00:00,,1.000,clean,
wahm_081,msa,direct,jais,arabic_centric,متى ولد عباس بن فرناس ؟,في زمن الدولة الأموية في الأندلس,(10 مايو 810 - 9 أكتوبر 887),,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:52+00:00,,0.000,hallucinated,
wahm_082,msa,direct,jais,arabic_centric,في أي عام تأسست جامعة مالمو؟,1998,عام 1998,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:22:52+00:00,,1.000,clean,
