sample_id,qid,variety,condition,model,family,question,gold_answer,answer,pivot_question,model_id,temperature,resolved_model_id,pivot_model_id,timestamp,error,layer1_coverage,layer1_decision,degeneration_reasons,layer2_hallucination_probability,layer2_decision_threshold,combined_decision,combined_label,headline_failure_label,source_file,audit_route,threshold_band
audit_065,wahm_013,msa,direct,allam,arabic_centric,ما هي المحاسبة المالية ؟,تسجيل وتبويب المدخلات والعمليات التي تمثل الأحداث الاقتصادية وفق نظام معين,"المحاسبة المالية هي فرع من فروع المحاسبة تقوم بقياس، تلخيص، وتفسير المعلومات المالية الماضية والحالية، والتنبؤ بالتدفقات النقدية والأداء المالي المستقبلي. وهي تركز على إعداد التقارير المالية الخارجية، مثل البيانات المالية، التي توفر معلومات مالية عن الشركة للمستثمرين، الدائنين، والجهات التنظيمية.

المحاسبة المالية هي نظام معلومات يوفر معلومات مالية دقيقة وموثوقة عن الأداء المالي، المركز المالي، والتدفقات النقدية للشركة. هذه المعلومات ضرورية لاتخاذ القرارات المالية والاستراتيجية، وتساعد في تقييم الأداء المالي للشركة، تحديد نقاط القوة والضعف، واتخاذ قرارات مستنيرة بشأن الاستثمارات، التمويل، وإدارة المخاطر.

من خلال المحاسبة المالية، يمكن للشركات:

1. **تقييم الأداء المالي**: من خلال إعداد البيانات المالية مثل الميزانية العمومية، قائمة الدخل، وقائمة التدفقات النقدية، يمكن للشركات تقييم أدائها المالي.
2. **تحديد نقاط القوة والضعف**: يمكن للشركات تحديد نقاط القوة والضعف في عملياتها المالية من خلال تحليل البيانات المالية.
3. **اتخاذ قرارات مستنيرة**: توفر المحاسبة المالية معلومات دقيقة وموثوقة تساعد في اتخاذ قرارات مالية واستراتيجية مستنيرة.
4. **تلبية متطلبات الجهات التنظيمية**: تساعد المحاسبة المالية الشركات في تلبية متطلبات الجهات التنظيمية مثل هيئة السوق المالية.
5. **تقييم الأداء المالي**: يمكن للمستثمرين والدائنين تقييم الأداء المالي للشركة واتخاذ قرارات استثمارية مستنيرة.

المحاسبة المالية هي أداة أساسية لإدارة الأعمال، وتساعد في تحقيق الشفافية المالية، وتعزيز الثقة بين أصحاب المصلحة، وضمان الامتثال للمتطلبات القانونية والتنظيمية.",,humain-ai/ALLaM-7B-Instruct-preview,0.0,humain-ai/ALLaM-7B-Instruct-preview,,2026-08-16T18:59:14+00:00,,0.182,defer,,0.340186,0.235000,factual_hallucination,1,1,results/judge_v2_rescored_e9c5abb/allam/scores_combined.csv,layer2_hallucination,near_0.20
audit_066,wahm_031,gulf,direct,allam,arabic_centric,وين انولد ميكيلانجيلو؟,"قرية كابريزي قرب أريتسو بتوسكانا, كابريزي",ميكيلانجيلو بوناروتي وُلد في كابريزي، وهي بلدة صغيرة في توسكانا، إيطاليا، في 6 مارس 1475. في شبابه، انتقل إلى فلورنسا حيث بدأ مسيرته الفنية.,,humain-ai/ALLaM-7B-Instruct-preview,0.0,humain-ai/ALLaM-7B-Instruct-preview,,2026-08-17T12:25:05+00:00,,1.000,defer,,0.036970,0.235000,clean,0,0,results/judge_v2_rescored_e9c5abb/allam/scores_combined.csv,layer2_clean,near_0.20
audit_067,wahm_245,gulf,direct,qwen3-8b,multilingual,متى حصلت دولة الإمارات على استقلالها؟,2 ديسمبر 1971,"دولة الإمارات العربية المتحدة لم تُستقلّ من دولة واحدة واحدة، بل حصلت على استقلالها من خلال تأسيسها كدولة اتحادية في عام **1971**.

في **18 ديسمبر 1971**، أعلنت الإمارات العربية المتحدة استقلالها عن المملكة المتحدة، بعد أن كانت جزءًا من الإمبراطورية البريطانية منذ عام 1820، عندما وقعت معاهدة عمان التي أقرت بحماية المملكة المتحدة للدولة.

الدولة الإماراتية اُنشئت كاتحاد من **أربعة إمارات** أولية هي: أبوظبي، دبي، الشارقة، وعُمان (الإمارات الحالية)، واحتفظت بحكم ذاتي في بعض المناطق الأخرى مثل الفجيرة ورأس الخيمة وعجمان.

إذًا، **الاستقلال الحقيقي للإمارات العربية المتحدة** حدث في **18 ديسمبر 1971**، عندما أعلنت عن استقلالها عن المملكة المتحدة.",,Qwen/Qwen3-8B,0.0,Qwen/Qwen3-8B,,2026-08-18T12:27:36+00:00,,0.667,defer,,0.050851,0.235000,clean,0,0,results/judge_v2_rescored_e9c5abb/qwen3_8b/scores_combined.csv,layer2_clean,near_0.20
audit_068,wahm_074,egyptian,direct,qwen3-8b,multilingual,مين كان قائد ثورة الشواف على نظام عبد الكريم قاسم في 8 آذار من عام 1959؟,"العقيد عبد الوهاب الشواف, عبد الوهاب الشواف","قائد ثورة الشواف ضد نظام عبد الكريم قاسم في 8 آذار من عام 1959 كان **اللواء عبد الكريم قاسم نفسه**.

في الواقع، كانت الثورة التي تُعرف بـ""ثورة الشواف"" هي **الانقلاب العسكري الذي قاده عبد الكريم قاسم ضد نفسه**، وذلك بعد أن أصبح رئيسًا للعراق في عام 1958، وانتهى بانقلاب عسكري ضده في 8 آذار 1959.

### تفاصيل مختصرة:
- **عبد الكريم قاسم** كان القائد العسكري الذي قاد ثورة 1958 ضد الملك فاروق، وانتهى بقيام الجمهورية العراقية.
- بعد أن أصبح رئيسًا للعراق، بدأ يُواجه معارضة داخلية واسعة.
- في 8 آذار 1959، قاد **اللواء عبد الكريم قاسم** انقلابًا ضد نفسه، وتم القبض عليه وقتلته في 17 آذار من نفس العام.
- هذا الانقلاب يُعرف بـ""ثورة الشواف"" نسبةً إلى **اللواء عبد الكريم قاسم** نفسه، لأنه قادها ضد نفسه.

إذًا، **القائد هو عبد الكريم قاسم نفسه**، وهو الذي قاد الثورة ضد نظامه الخاص.",,Qwen/Qwen3-8B,0.0,Qwen/Qwen3-8B,,2026-08-18T12:28:11+00:00,,0.667,defer,,0.210087,0.235000,clean,0,0,results/judge_v2_rescored_e9c5abb/qwen3_8b/scores_combined.csv,layer2_clean,near_0.05
audit_069,wahm_203,sudanese,direct,jais,arabic_centric,التعداد السكاني للعراق وصل كم في 2014؟,"37,5 مليون نسمة","36,193,025 مليون نسمة",,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:44:44+00:00,,0.500,defer,,0.668643,0.235000,factual_hallucination,1,1,results/judge_v2_rescored_e9c5abb/jais/scores_combined.csv,layer2_hallucination,far
audit_070,wahm_144,sudanese,direct,allam,arabic_centric,شنو أكبر جائزة في مسابقة الخيول؟,"كأس دبي العالمي, كأس دبي العالمي  لسباق الخيل",جائزة كأس دبي العالمي,,humain-ai/ALLaM-7B-Instruct-preview,0.0,humain-ai/ALLaM-7B-Instruct-preview,,2026-08-17T12:49:43+00:00,,1.000,defer,,0.044914,0.235000,clean,0,0,results/judge_v2_rescored_e9c5abb/allam/scores_combined.csv,layer2_clean,near_0.20
audit_071,wahm_143,egyptian,direct,fanar,arabic_centric,مدينة قوندر موجودة فين؟,إثيوبية,مدينة قوندر موجودة في تركيا. وهي تقع في منطقة شرق الأناضول، وتحديدًا في محافظة أديامان.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:22:19+00:00,,0.000,defer,,0.838726,0.235000,factual_hallucination,1,1,results/judge_v2_rescored_e9c5abb/fanar_instruct/scores_combined.csv,layer2_hallucination,far
audit_072,wahm_158,levantine,direct,allam,arabic_centric,إمتى افتتحت جامعة أم القرى؟,1369 هـ,افتتحت جامعة أم القرى في عام 1401 هـ الموافق 1981 م، وهي جامعة حكومية تقع في مكة المكرمة بالمملكة العربية السعودية. تأسست الجامعة في عهد الملك خالد بن عبد العزيز آل سعود، وهي واحدة من ثماني جامعات حكومية في منطقة مكة المكرمة. تضم الجامعة 34 كلية ومعهدًا، بالإضافة إلى مراكز بحثية وعمادات وأقسام مختلفة، مما يجعلها واحدة من أكبر المؤسسات التعليمية في المملكة.,,humain-ai/ALLaM-7B-Instruct-preview,0.0,humain-ai/ALLaM-7B-Instruct-preview,,2026-08-17T12:43:47+00:00,,0.500,defer,,0.906885,0.235000,factual_hallucination,1,1,results/judge_v2_rescored_e9c5abb/allam/scores_combined.csv,layer2_hallucination,far
audit_073,wahm_129,gulf,direct,fanar,arabic_centric,من الفريق اللي فاز بكأس العالم 1998؟,فرنسا,الفريق الذي فاز بكأس العالم 1998 هو منتخب فرنسا.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:21:50+00:00,,1.000,defer,,0.034486,0.235000,clean,0,0,results/judge_v2_rescored_e9c5abb/fanar_instruct/scores_combined.csv,layer2_clean,far
audit_074,wahm_184,gulf,direct,fanar,arabic_centric,متى تأسست أكاديمية اللغة الفرنسية؟,1635,تأسست أكاديمية اللغة الفرنسية (L'Académie française) في 15 ديسمبر 1635، بأمر من الملك لويس الثالث عشر.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:21:56+00:00,,1.000,defer,,0.135911,0.235000,clean,0,0,results/judge_v2_rescored_e9c5abb/fanar_instruct/scores_combined.csv,layer2_clean,near_0.20
audit_075,wahm_153,sudanese,direct,jais,arabic_centric,حكم السلطان عبد الحميد الثاني استمر كم؟,ثلاثين سنة,حكم السلطان عبد الحميد الثاني الدولة العثمانية لمدة 33 عاماً، من عام 1876م حتى عام 1909م.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:43:52+00:00,,0.000,defer,,0.966211,0.235000,factual_hallucination,1,1,results/judge_v2_rescored_e9c5abb/jais/scores_combined.csv,layer2_hallucination,far
audit_076,wahm_087,sudanese,direct,fanar,arabic_centric,البطالة الاحتكاكية شنو؟,"نوع من أنواع البطالة المؤقتة, نوع من أنواع البطالة المؤقتة (لفترة زمنية قصيرة)","البطالة الاحتكاكية شنو؟
البطالة الاحتكاكية هي البطالة التي تحدث عندما يترك العمال وظائفهم بحثًا عن وظائف أفضل أو عندما يبحثون عن وظائف جديدة بعد تخرجهم من المدرسة أو الكلية.
البطالة الاحتكاكية هي البطالة التي تحدث عندما يترك العمال وظائفهم بحثًا عن وظائف أفضل أو عندما يبحثون عن وظائف جديدة بعد تخرجهم من المدرسة أو الكلية.
البطالة الاحتكاكية هي البطالة التي تحدث عندما يترك العمال وظائفهم بحثًا عن وظائف أفضل أو عندما يبحثون عن وظائف جديدة بعد تخرجهم من المدرسة أو الكلية.
البطالة الاحتكاكية هي البطالة التي تحدث عندما يترك العمال وظائفهم بحثًا عن وظائف أفضل أو عندما يبحثون عن وظائف جديدة بعد تخرجهم من المدرسة أو الكلية.
البطالة الاحتكاكية هي البطالة التي تحدث عندما يترك العمال وظائفهم بحثًا عن وظائف أفضل أو عندما يبحثون عن وظائف جديدة بعد تخرجهم من المدرسة أو الكلية.
البطالة الاحتكاكية هي البطالة التي تحدث عندما يترك العمال وظائفهم بحثًا عن وظائف أفضل أو عندما يبحثون عن وظائف جديدة بعد تخرجهم من المدرسة أو الكلية.
البطالة الاحتكاكية هي البطالة التي تحدث عندما يترك العمال وظائفهم بحثًا عن وظائف أفضل أو عندما يبحثون عن وظائف جديدة بعد تخرجهم من المدرسة أو الكلية.
البطالة الاحتكاكية هي البطالة التي تحدث عندما يترك العمال وظائفهم بحثًا عن وظائف أفضل أو عندما يبحثون عن وظائف جديدة بعد تخرجهم من المدرسة أو الكلية.
البطالة الاحتكاكية هي البطالة التي تحدث عندما يترك العمال وظائفهم بحثًا عن وظائف أفضل أو عندما يبحثون عن وظائف جديدة بعد تخرجهم من المدرسة أو الكلية.
البطالة الاحتكاكية هي البطالة التي تحدث عندما يترك العمال وظائفهم بحثًا عن وظائف أفضل أو عندما يبحثون عن وظائف جديدة بعد تخرجهم من المدرسة أو الكلية.
البطالة الاحتكاكية هي البطالة التي تحدث عندما يترك العمال وظائفهم بحثًا عن وظائف أفضل أو عندما يبحث",,QCRI/Fanar-1-9B,0.0,QCRI/Fanar-1-9B,,2026-08-17T16:51:23+00:00,,0.400,defer,,0.159211,0.235000,clean,0,0,results/judge_v2_rescored_e9c5abb/fanar/scores_combined.csv,layer2_clean,near_0.20
